word,frequency
tvf,1.6298324532238087e-05
up-to-d,1.6298324532238087e-05
non-unit,1.6298324532238087e-05
reject,1.6298324532238087e-05
toy,6.519329812895235e-05
checker,0.00014668492079014276
interest,0.00047265141143490447
ouch,1.6298324532238087e-05
asap,1.6298324532238087e-05
understood,0.00016298324532238085
courier,6.519329812895235e-05
linkedin,4.889497359671426e-05
satisfactori,1.6298324532238087e-05
enogh,1.6298324532238087e-05
glitter,1.6298324532238087e-05
jvm,0.00044005476237042834
requir,0.0011897776908533803
lower,4.889497359671426e-05
pong,4.889497359671426e-05
fetch,3.2596649064476175e-05
pumpeventsforfilt,1.6298324532238087e-05
minimum,0.0001303865962579047
tranfer,1.6298324532238087e-05
insid,0.0005215463850316188
understand,0.0035530347480279027
theori,3.2596649064476175e-05
noth,0.00042375643783819025
sinc,0.001548340830562618
sqrt,3.2596649064476175e-05
low,9.778994719342852e-05
permgen,8.149162266119043e-05
ground,1.6298324532238087e-05
marker,9.778994719342852e-05
alpha,1.6298324532238087e-05
pgen,4.889497359671426e-05
speed,3.2596649064476175e-05
lot,0.0008964078492730948
prof,3.2596649064476175e-05
junitxmlreportplugin,1.6298324532238087e-05
perfect,0.00011408827172566661
correctli,0.0007823195775474281
succe,0.00011408827172566661
instrument,3.2596649064476175e-05
appendix,6.519329812895235e-05
transmitt,1.6298324532238087e-05
isi,1.6298324532238087e-05
situat,0.0002444748679835713
onerror,0.00021187821891909513
internet,8.149162266119043e-05
contriv,1.6298324532238087e-05
particular,0.0003259664906447617
add,0.0007008279548862377
funcion,1.6298324532238087e-05
interoper,1.6298324532238087e-05
quickcheckheap,0.0003585631397092379
scan,1.6298324532238087e-05
which,3.2596649064476175e-05
cest,1.6298324532238087e-05
queu,0.00021187821891909513
synchronis,6.519329812895235e-05
essenc,1.6298324532238087e-05
javax,1.6298324532238087e-05
onlin,0.0002607731925158094
book,0.0002444748679835713
reflect,0.0002933698415802855
autom,3.2596649064476175e-05
bottl,1.6298324532238087e-05
instead,0.0008638112002086186
coursera,0.0005052480604993807
acquir,1.6298324532238087e-05
cent,6.519329812895235e-05
promin,1.6298324532238087e-05
bed,1.6298324532238087e-05
cryptographi,1.6298324532238087e-05
sbteclips,4.889497359671426e-05
println,0.0008475128756763805
forallthrow,1.6298324532238087e-05
jvmplugin,1.6298324532238087e-05
delay,0.0010593910945954756
touch,6.519329812895235e-05
civilis,1.6298324532238087e-05
forgiv,1.6298324532238087e-05
import,0.002444748679835713
plenti,4.889497359671426e-05
roland,0.0001303865962579047
highli,0.00017928156985461894
shilt,1.6298324532238087e-05
instal,0.000374861464241476
kindest,4.889497359671426e-05
you,0.0002607731925158094
doctor,3.2596649064476175e-05
brief,1.6298324532238087e-05
resembl,1.6298324532238087e-05
shall,4.889497359671426e-05
appli,0.0008638112002086186
netbean,9.778994719342852e-05
printf,1.6298324532238087e-05
kernel,1.6298324532238087e-05
ask,0.0010104961209987614
orgha,1.6298324532238087e-05
sy,1.6298324532238087e-05
advanc,0.0008149162266119043
dom,1.6298324532238087e-05
leak,1.6298324532238087e-05
discret,9.778994719342852e-05
timeout,0.0017276224004172372
respon,1.6298324532238087e-05
give,0.0012712693135145706
els,0.0012712693135145706
real-world,4.889497359671426e-05
worktest,1.6298324532238087e-05
tutor,8.149162266119043e-05
secondaryspec,1.6298324532238087e-05
busi,6.519329812895235e-05
arepl,1.6298324532238087e-05
proceed,8.149162266119043e-05
lesson,4.889497359671426e-05
naiv,0.00011408827172566661
cheatsheet,1.6298324532238087e-05
co,1.6298324532238087e-05
survey,1.6298324532238087e-05
scalafutur,1.6298324532238087e-05
maxscor,0.00011408827172566661
craze,1.6298324532238087e-05
primarili,1.6298324532238087e-05
ab,3.2596649064476175e-05
high,0.00014668492079014276
propag,0.00021187821891909513
seb,4.889497359671426e-05
folk,0.00011408827172566661
swingapi,0.00040745811330595216
inconsist,4.889497359671426e-05
intuit,8.149162266119043e-05
mimic,1.6298324532238087e-05
die,4.889497359671426e-05
linger,1.6298324532238087e-05
hell,3.2596649064476175e-05
app,0.000374861464241476
storag,6.519329812895235e-05
flavor,1.6298324532238087e-05
object-ori,1.6298324532238087e-05
openjdk,4.889497359671426e-05
rescuewith,1.6298324532238087e-05
int,0.0009778994719342852
classic,1.6298324532238087e-05
discount,1.6298324532238087e-05
shown,0.0002444748679835713
xxx,1.6298324532238087e-05
slightli,6.519329812895235e-05
plugin,0.0003259664906447617
overrid,0.00040745811330595216
withclu,1.6298324532238087e-05
classload,1.6298324532238087e-05
pagesubscript,3.2596649064476175e-05
giant,1.6298324532238087e-05
blame,1.6298324532238087e-05
nightmar,3.2596649064476175e-05
thi,0.0002444748679835713
context-switch,1.6298324532238087e-05
environ,0.0001303865962579047
re-sent,1.6298324532238087e-05
icon,1.6298324532238087e-05
suppos,0.0008149162266119043
makefil,1.6298324532238087e-05
erro,1.6298324532238087e-05
mise,1.6298324532238087e-05
scaladay,1.6298324532238087e-05
fellow,3.2596649064476175e-05
mr,3.2596649064476175e-05
disabl,9.778994719342852e-05
message-driven,9.778994719342852e-05
investig,4.889497359671426e-05
ref,0.0003422648151769998
unavail,4.889497359671426e-05
produc,0.0002607731925158094
elem,0.0014831475324336657
influenc,1.6298324532238087e-05
errormessag,1.6298324532238087e-05
menlo,8.149162266119043e-05
buffer,3.2596649064476175e-05
aectann,1.6298324532238087e-05
violat,0.00019557989438685703
curiou,0.0003096681661125236
coupl,0.00021187821891909513
inform,0.0003585631397092379
whole,0.00039115978877371407
subtre,0.0002444748679835713
expir,8.149162266119043e-05
fraction,1.6298324532238087e-05
brain,0.00019557989438685703
p-argument,1.6298324532238087e-05
end,0.0010593910945954756
deposit,8.149162266119043e-05
barn,1.6298324532238087e-05
bewar,1.6298324532238087e-05
outcom,6.519329812895235e-05
credenti,1.6298324532238087e-05
heavi,1.6298324532238087e-05
ast,1.6298324532238087e-05
nosuchelementexcept,0.00022817654345133322
safeti,3.2596649064476175e-05
tdd,1.6298324532238087e-05
channel,3.2596649064476175e-05
propconcatlist,6.519329812895235e-05
code,0.009208553360714519
leaf,8.149162266119043e-05
subtract,1.6298324532238087e-05
vote,3.2596649064476175e-05
heap,0.0025425386270291413
project,0.0027707151704804748
rightli,1.6298324532238087e-05
dometh,1.6298324532238087e-05
stun,1.6298324532238087e-05
presenc,3.2596649064476175e-05
courserabuild,6.519329812895235e-05
accumul,6.519329812895235e-05
snapshot,0.0009941977964665232
also,0.0022980637590455703
troll,1.6298324532238087e-05
fully-qualifi,1.6298324532238087e-05
weird,0.00017928156985461894
topic,0.00021187821891909513
cold,4.889497359671426e-05
web,0.000374861464241476
enabl,0.0002607731925158094
pro,3.2596649064476175e-05
creativ,3.2596649064476175e-05
fp,4.889497359671426e-05
disastr,3.2596649064476175e-05
movement,3.2596649064476175e-05
vector,3.2596649064476175e-05
wheel,1.6298324532238087e-05
almost,0.0002444748679835713
ui,0.0001303865962579047
getminheap,1.6298324532238087e-05
removedflag,1.6298324532238087e-05
whilst,3.2596649064476175e-05
angl,1.6298324532238087e-05
observercr,1.6298324532238087e-05
oneforonestrategi,1.6298324532238087e-05
newnod,1.6298324532238087e-05
offer,0.00016298324532238085
runnabl,1.6298324532238087e-05
step,0.0013527609361757612
someon,0.0010756894191277138
uglifi,1.6298324532238087e-05
emptylist,3.2596649064476175e-05
other,0.00042375643783819025
one-bi,1.6298324532238087e-05
proport,1.6298324532238087e-05
constant,0.00022817654345133322
thread-saf,1.6298324532238087e-05
exp,3.2596649064476175e-05
troubleshoot,1.6298324532238087e-05
off-top,3.2596649064476175e-05
textbook,3.2596649064476175e-05
group,4.889497359671426e-05
vc,1.6298324532238087e-05
attent,4.889497359671426e-05
lin,4.889497359671426e-05
expectedstr,3.2596649064476175e-05
prefix,9.778994719342852e-05
declar,0.00017928156985461894
coverag,1.6298324532238087e-05
primupdat,1.6298324532238087e-05
hand,0.00039115978877371407
cheap,1.6298324532238087e-05
common,0.0001303865962579047
fashion,6.519329812895235e-05
absolut,1.6298324532238087e-05
scala-j,4.889497359671426e-05
fifo,3.2596649064476175e-05
respondn,1.6298324532238087e-05
attempt,0.000570441358628333
paul,1.6298324532238087e-05
firstexpr,1.6298324532238087e-05
there,0.00047265141143490447
integrationspec,6.519329812895235e-05
obser,1.6298324532238087e-05
copyright,1.6298324532238087e-05
lazypublish,1.6298324532238087e-05
sacrific,1.6298324532238087e-05
aop,1.6298324532238087e-05
cancellationtoken,0.00027707151704804743
deep,9.778994719342852e-05
hc,1.6298324532238087e-05
inlin,3.2596649064476175e-05
nodescala,0.00040745811330595216
index,0.000374861464241476
ordinari,1.6298324532238087e-05
clean-up,1.6298324532238087e-05
tmp,6.519329812895235e-05
abov,1.6298324532238087e-05
forth,6.519329812895235e-05
parser,1.6298324532238087e-05
repeatedli,4.889497359671426e-05
same-key,1.6298324532238087e-05
street,1.6298324532238087e-05
extractwithclasstag,1.6298324532238087e-05
caus,0.0008801095247408567
gone,3.2596649064476175e-05
struggling,1.6298324532238087e-05
stand,4.889497359671426e-05
scale,3.2596649064476175e-05
asyncawait,1.6298324532238087e-05
friend,1.6298324532238087e-05
never,0.0011897776908533803
hugo,1.6298324532238087e-05
reveal,3.2596649064476175e-05
logev,1.6298324532238087e-05
consola,6.519329812895235e-05
particularli,0.00014668492079014276
behind,0.00019557989438685703
item,0.00019557989438685703
synthet,1.6298324532238087e-05
org,0.002998891713931808
erik,0.0006356346567572853
fantast,3.2596649064476175e-05
penal,1.6298324532238087e-05
usernam,1.6298324532238087e-05
timout,3.2596649064476175e-05
copyfinish,0.00021187821891909513
activ,0.0001303865962579047
negat,1.6298324532238087e-05
ronald,1.6298324532238087e-05
myf,4.889497359671426e-05
pool,6.519329812895235e-05
mainli,6.519329812895235e-05
special,0.00011408827172566661
cay,1.6298324532238087e-05
cast,3.2596649064476175e-05
outlin,1.6298324532238087e-05
non-mut,1.6298324532238087e-05
priorit,1.6298324532238087e-05
syllabu,4.889497359671426e-05
replay,6.519329812895235e-05
repres,0.0001303865962579047
timeunit,3.2596649064476175e-05
deprec,8.149162266119043e-05
color,0.00022817654345133322
resubmit,0.0001303865962579047
milli,0.00014668492079014276
subtitl,6.519329812895235e-05
optim,0.0001303865962579047
uncheckedbound,3.2596649064476175e-05
setsign,3.2596649064476175e-05
dir,1.6298324532238087e-05
chrome,0.00011408827172566661
redact,3.2596649064476175e-05
html,0.00014668492079014276
heavier,1.6298324532238087e-05
lastli,1.6298324532238087e-05
unaccept,1.6298324532238087e-05
manual,0.00027707151704804743
subset,1.6298324532238087e-05
pehrap,1.6298324532238087e-05
greatest,1.6298324532238087e-05
shouldb,1.6298324532238087e-05
usa,0.0001303865962579047
exn,1.6298324532238087e-05
scalajs-dom,3.2596649064476175e-05
profil,4.889497359671426e-05
grail,1.6298324532238087e-05
stefan,1.6298324532238087e-05
arbit,0.00042375643783819025
macbook,1.6298324532238087e-05
came,0.0002607731925158094
outofmemoryerror,0.00011408827172566661
operationfail,0.0001303865962579047
organis,4.889497359671426e-05
secondli,3.2596649064476175e-05
message-bas,1.6298324532238087e-05
benefit,0.00011408827172566661
daniel,1.6298324532238087e-05
anyon,0.0021513788382554275
id,0.002477345328900189
wrapper,4.889497359671426e-05
nasti,4.889497359671426e-05
emphasi,1.6298324532238087e-05
post,0.0008801095247408567
bar,0.0003259664906447617
heck,3.2596649064476175e-05
diffir,4.889497359671426e-05
fight,1.6298324532238087e-05
horrend,1.6298324532238087e-05
mutual,3.2596649064476175e-05
jstr,4.889497359671426e-05
unfortun,0.00017928156985461894
nonsens,3.2596649064476175e-05
nosuchmethoderror,0.00011408827172566661
evid,8.149162266119043e-05
imho,3.2596649064476175e-05
reliabl,0.00011408827172566661
determin,0.0001303865962579047
gerhard,3.2596649064476175e-05
product,0.00016298324532238085
brain-dead,1.6298324532238087e-05
dualiti,0.00014668492079014276
less,0.00044005476237042834
problem,0.00340634982723776
wonki,1.6298324532238087e-05
incorrectli,0.00011408827172566661
dispatchev,1.6298324532238087e-05
tong,1.6298324532238087e-05
for-express,4.889497359671426e-05
heaplisthelp,1.6298324532238087e-05
irena,4.889497359671426e-05
invalidactornameexcept,1.6298324532238087e-05
absorb,3.2596649064476175e-05
present,0.0003096681661125236
consult,1.6298324532238087e-05
jona,1.6298324532238087e-05
unabl,0.0002444748679835713
sophist,1.6298324532238087e-05
till,1.6298324532238087e-05
press,0.00011408827172566661
libgdk-x,1.6298324532238087e-05
sequenti,0.00011408827172566661
critiqu,1.6298324532238087e-05
gianluca,1.6298324532238087e-05
escap,3.2596649064476175e-05
fan,4.889497359671426e-05
occurr,3.2596649064476175e-05
assoc,4.889497359671426e-05
messag,0.007269052741378186
when,9.778994719342852e-05
mirror,0.0001303865962579047
discardold,1.6298324532238087e-05
disgust,3.2596649064476175e-05
cruft,1.6298324532238087e-05
dispatch,0.0002607731925158094
hurri,1.6298324532238087e-05
cross,1.6298324532238087e-05
earli,8.149162266119043e-05
stronger,1.6298324532238087e-05
input,0.0006845296303539996
sigsegv,3.2596649064476175e-05
reset,6.519329812895235e-05
recov,0.0006356346567572853
lib,3.2596649064476175e-05
phonenumb,3.2596649064476175e-05
flatten,6.519329812895235e-05
style,0.0005052480604993807
guidanc,3.2596649064476175e-05
aforement,3.2596649064476175e-05
convinc,9.778994719342852e-05
newli,0.0001303865962579047
getter,9.778994719342852e-05
interfer,1.6298324532238087e-05
upset,1.6298324532238087e-05
cours,0.0035693330725601407
privat,0.0003259664906447617
individu,0.000961601147402047
dummysubscript,1.6298324532238087e-05
sight,1.6298324532238087e-05
subject,0.00022817654345133322
life,8.149162266119043e-05
somewhat,4.889497359671426e-05
grossli,1.6298324532238087e-05
permiss,9.778994719342852e-05
technolog,4.889497359671426e-05
uninistal,1.6298324532238087e-05
that,0.0003422648151769998
held,8.149162266119043e-05
afterdelay,1.6298324532238087e-05
duplic,0.00021187821891909513
en,1.6298324532238087e-05
scheme,3.2596649064476175e-05
subclass,6.519329812895235e-05
scalaz,1.6298324532238087e-05
referenceslist,1.6298324532238087e-05
discusi,1.6298324532238087e-05
sublimesbt,3.2596649064476175e-05
length,8.149162266119043e-05
last,0.0013527609361757612
flavour,1.6298324532238087e-05
treenod,6.519329812895235e-05
newvalu,4.889497359671426e-05
branch,8.149162266119043e-05
stream,0.000570441358628333
worker,3.2596649064476175e-05
clemen,1.6298324532238087e-05
postpon,1.6298324532238087e-05
radar,1.6298324532238087e-05
mere,3.2596649064476175e-05
sendtoeurop,4.889497359671426e-05
zone,1.6298324532238087e-05
callback,0.0003259664906447617
piec,0.0003096681661125236
contradict,1.6298324532238087e-05
mechan,0.00017928156985461894
background-color,3.2596649064476175e-05
maximis,1.6298324532238087e-05
everybodi,9.778994719342852e-05
funciton,1.6298324532238087e-05
eventhough,1.6298324532238087e-05
holi,1.6298324532238087e-05
pend,0.00021187821891909513
destroy,6.519329812895235e-05
reran,1.6298324532238087e-05
absenc,1.6298324532238087e-05
deadlock,8.149162266119043e-05
sylvain,1.6298324532238087e-05
fromlist,1.6298324532238087e-05
max,0.0001303865962579047
cointain,1.6298324532238087e-05
foundat,1.6298324532238087e-05
sunday,0.0001303865962579047
runner,4.889497359671426e-05
consider,8.149162266119043e-05
apolog,0.00011408827172566661
platform,4.889497359671426e-05
fail,0.006274854944911663
encapsul,6.519329812895235e-05
sbt-creat,1.6298324532238087e-05
differ,0.0017765173740139513
moment,8.149162266119043e-05
avail,0.00045635308690266643
loss,3.2596649064476175e-05
count,0.0006682313058217615
feedback,0.0023632570571745226
scalabl,9.778994719342852e-05
plan,0.00017928156985461894
next,0.0008312145511441424
drop,9.778994719342852e-05
anywher,0.00016298324532238085
cover,0.00022817654345133322
argument,0.00042375643783819025
emit,0.00047265141143490447
procedur,3.2596649064476175e-05
true,0.000749722928482952
point,0.0039278962122693785
deliv,0.0003422648151769998
principl,0.0002444748679835713
call,0.00264032857422257
jakub,1.6298324532238087e-05
non-block,9.778994719342852e-05
orang,8.149162266119043e-05
parallel,0.00019557989438685703
contract,8.149162266119043e-05
around,0.0006519329812895234
daili,1.6298324532238087e-05
two,0.0018906056457396179
after,8.149162266119043e-05
oh,1.6298324532238087e-05
testkitset,1.6298324532238087e-05
leav,0.0003585631397092379
knock,1.6298324532238087e-05
classpath,9.778994719342852e-05
anon,1.6298324532238087e-05
preconcept,1.6298324532238087e-05
nut,3.2596649064476175e-05
talli,1.6298324532238087e-05
blow,4.889497359671426e-05
money,0.00014668492079014276
temporari,1.6298324532238087e-05
alongsid,1.6298324532238087e-05
easili,9.778994719342852e-05
toblock,4.889497359671426e-05
known,8.149162266119043e-05
simplest,4.889497359671426e-05
pig,1.6298324532238087e-05
result,0.003390051502705522
paus,8.149162266119043e-05
break,0.00027707151704804743
prompt,6.519329812895235e-05
twilight-zon,1.6298324532238087e-05
runtim,0.00016298324532238085
trycompanionop,1.6298324532238087e-05
initialis,3.2596649064476175e-05
commut,3.2596649064476175e-05
hard,0.00044005476237042834
repositori,3.2596649064476175e-05
hhmmmmmm,1.6298324532238087e-05
stacktrac,4.889497359671426e-05
machin,8.149162266119043e-05
rand,9.778994719342852e-05
entail,1.6298324532238087e-05
sourcemap,1.6298324532238087e-05
tedium,1.6298324532238087e-05
address,0.00016298324532238085
qualif,1.6298324532238087e-05
mooc,1.6298324532238087e-05
treat,9.778994719342852e-05
abstrus,3.2596649064476175e-05
symbol,9.778994719342852e-05
foreach,0.00027707151704804743
untick,1.6298324532238087e-05
extract,0.00027707151704804743
wort,1.6298324532238087e-05
beyond,4.889497359671426e-05
sole,1.6298324532238087e-05
previous,0.00019557989438685703
aftermath,1.6298324532238087e-05
librari,0.000570441358628333
pumpev,3.2596649064476175e-05
join,0.00040745811330595216
locac,1.6298324532238087e-05
act,8.149162266119043e-05
among,4.889497359671426e-05
terribl,1.6298324532238087e-05
user,0.0002933698415802855
sugar,4.889497359671426e-05
bori,1.6298324532238087e-05
qh,0.0003259664906447617
fixed-s,1.6298324532238087e-05
unhandl,8.149162266119043e-05
unstash,1.6298324532238087e-05
brower,1.6298324532238087e-05
innoc,1.6298324532238087e-05
laptop,6.519329812895235e-05
post-copi,1.6298324532238087e-05
verif,8.149162266119043e-05
mean,0.0018254123476106657
alan,8.149162266119043e-05
garbagecollect,3.2596649064476175e-05
manifest,3.2596649064476175e-05
latest,0.00016298324532238085
syncron,1.6298324532238087e-05
customis,1.6298324532238087e-05
conform,1.6298324532238087e-05
portion,3.2596649064476175e-05
dislik,3.2596649064476175e-05
non-cod,1.6298324532238087e-05
expressiontyp,1.6298324532238087e-05
the,0.00045635308690266643
see,0.004270161027446378
reload,1.6298324532238087e-05
casen-secondari,1.6298324532238087e-05
deciph,1.6298324532238087e-05
develop-build-test,1.6298324532238087e-05
counter,0.0001303865962579047
notion,1.6298324532238087e-05
take-hom,1.6298324532238087e-05
between,1.6298324532238087e-05
bad,0.0003096681661125236
clash,1.6298324532238087e-05
reimport,1.6298324532238087e-05
viz,1.6298324532238087e-05
final,0.0007008279548862377
log,0.0024121520307712366
swing,0.00019557989438685703
relief,3.2596649064476175e-05
rebecca,1.6298324532238087e-05
newest,1.6298324532238087e-05
downright,1.6298324532238087e-05
first,0.0031292783101897126
sl,4.889497359671426e-05
cs,1.6298324532238087e-05
javacc,1.6298324532238087e-05
turin,0.0001303865962579047
firefox,6.519329812895235e-05
unclear,8.149162266119043e-05
reason,0.001140882717256666
clean,0.00019557989438685703
year,0.0002933698415802855
executioncontextimpl,1.6298324532238087e-05
stiill,1.6298324532238087e-05
retriev,0.00017928156985461894
asynchron,0.00044005476237042834
chain,0.00016298324532238085
adequ,1.6298324532238087e-05
tonight,3.2596649064476175e-05
rais,4.889497359671426e-05
wild,1.6298324532238087e-05
withdrawawait,1.6298324532238087e-05
quick,8.149162266119043e-05
charg,1.6298324532238087e-05
runwith,3.2596649064476175e-05
cohes,6.519329812895235e-05
sketch,1.6298324532238087e-05
solut,0.002689223547819284
broke,1.6298324532238087e-05
aka,1.6298324532238087e-05
penalti,9.778994719342852e-05
closer,4.889497359671426e-05
waiv,0.0001303865962579047
cloud,3.2596649064476175e-05
suicid,1.6298324532238087e-05
feasibl,1.6298324532238087e-05
github,0.0002933698415802855
comprehens,0.00014668492079014276
maven,4.889497359671426e-05
april,1.6298324532238087e-05
antlr,1.6298324532238087e-05
question,0.0021513788382554275
singleton,6.519329812895235e-05
firstnam,3.2596649064476175e-05
completeion,1.6298324532238087e-05
relev,0.0001303865962579047
worksheet,0.0006356346567572853
intern,0.0012223743399178565
prematur,1.6298324532238087e-05
probem,1.6298324532238087e-05
bolierpl,1.6298324532238087e-05
beg,1.6298324532238087e-05
helloactor,1.6298324532238087e-05
whi,8.149162266119043e-05
ahead,3.2596649064476175e-05
membership,1.6298324532238087e-05
somebodi,0.00017928156985461894
equival,0.00019557989438685703
jigsaw,1.6298324532238087e-05
basic,0.0002933698415802855
hot,1.6298324532238087e-05
ffffff,1.6298324532238087e-05
trace,0.00044005476237042834
prefer,0.00027707151704804743
becaus,4.889497359671426e-05
var,0.0011571810417889041
adjust,0.0002607731925158094
spirit,1.6298324532238087e-05
repost,1.6298324532238087e-05
near,3.2596649064476175e-05
lesser,3.2596649064476175e-05
button,0.0005052480604993807
unsubscrib,0.0008475128756763805
awkward,1.6298324532238087e-05
replicatorspec,1.6298324532238087e-05
suit,0.00044005476237042834
funni,1.6298324532238087e-05
behavior,0.000570441358628333
concept,0.00045635308690266643
logger,0.0003096681661125236
fire,0.00011408827172566661
seemingli,1.6298324532238087e-05
non-idiomat,1.6298324532238087e-05
rational,6.519329812895235e-05
textual,1.6298324532238087e-05
non-complet,1.6298324532238087e-05
unsatisfiedlinkerror,8.149162266119043e-05
hold,0.0003259664906447617
silli,3.2596649064476175e-05
vopt,1.6298324532238087e-05
inspir,1.6298324532238087e-05
ex,6.519329812895235e-05
submiss,0.0017276224004172372
io,0.00016298324532238085
employ,1.6298324532238087e-05
mysteri,1.6298324532238087e-05
larger,4.889497359671426e-05
cristiano,1.6298324532238087e-05
sooner,3.2596649064476175e-05
write,0.0018906056457396179
config,8.149162266119043e-05
account,0.00027707151704804743
rxjava,6.519329812895235e-05
perhap,0.0003422648151769998
ravi,3.2596649064476175e-05
same,1.6298324532238087e-05
amcurri,1.6298324532238087e-05
event-driven,6.519329812895235e-05
boolean,0.0004889497359671426
attach,0.0001303865962579047
re-impl,1.6298324532238087e-05
willl,1.6298324532238087e-05
linux,0.00011408827172566661
physicist,3.2596649064476175e-05
visit,3.2596649064476175e-05
set,0.0024121520307712366
makebinari,1.6298324532238087e-05
intermediari,1.6298324532238087e-05
black,1.6298324532238087e-05
disappoint,4.889497359671426e-05
compliant,1.6298324532238087e-05
hard-timeout,1.6298324532238087e-05
checkr,4.889497359671426e-05
wikipediapag,0.00011408827172566661
actorreftostr,1.6298324532238087e-05
concatrecov,0.00021187821891909513
os,0.00014668492079014276
enclos,4.889497359671426e-05
monoid,8.149162266119043e-05
straw,1.6298324532238087e-05
nil,0.00019557989438685703
pivot,1.6298324532238087e-05
earthquak,4.889497359671426e-05
wikipageresponsestream,6.519329812895235e-05
intheap,0.00011408827172566661
mush,1.6298324532238087e-05
tcp,4.889497359671426e-05
hundr,1.6298324532238087e-05
reactivebuild,3.2596649064476175e-05
prioriti,1.6298324532238087e-05
advantag,0.0001303865962579047
poor,1.6298324532238087e-05
repic,1.6298324532238087e-05
kuhn,0.00019557989438685703
jdk,0.00016298324532238085
dont,0.0001303865962579047
tl,8.149162266119043e-05
somehow,0.00042375643783819025
believ,0.0003585631397092379
everi,0.0018091140230784275
win,1.6298324532238087e-05
who,1.6298324532238087e-05
keyword,4.889497359671426e-05
frame,8.149162266119043e-05
scienc,8.149162266119043e-05
consum,4.889497359671426e-05
peak,1.6298324532238087e-05
compani,1.6298324532238087e-05
inexperienc,1.6298324532238087e-05
server,0.001695025751352761
refer,0.0014668492079014277
distract,1.6298324532238087e-05
descipt,1.6298324532238087e-05
wikipedia,0.0002444748679835713
flat,1.6298324532238087e-05
hare,1.6298324532238087e-05
verbos,1.6298324532238087e-05
discov,9.778994719342852e-05
quit,0.0006682313058217615
outstand,0.00017928156985461894
choke,3.2596649064476175e-05
tell,0.0006193363322250472
frustrat,6.519329812895235e-05
late,0.00011408827172566661
observ,0.004351652650107569
hapen,1.6298324532238087e-05
appreci,0.0007334246039507139
oper,0.001548340830562618
extens,9.778994719342852e-05
full,0.000586739683160571
inc,4.889497359671426e-05
awesom,4.889497359671426e-05
turingx,4.889497359671426e-05
exactly-onc,1.6298324532238087e-05
sync,1.6298324532238087e-05
headlessexcept,1.6298324532238087e-05
